id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
158;Slovenia;Unwrought alloys;nan;nan;nan;nan;nan;nan;3158.0;2431.0;2434.0;2060.0;1066.0;i;nickel
159;Spain;Ores&concentrates;nan;5.0;5.0;1.0;0.0;6888.0;11492.0;48.0;0.0;0.0;1.0;i;nickel
160;Spain;Oxides;151.0;50.0;329.0;323.0;nan;nan;28.0;17.0;31.0;54.0;222.0;i;nickel
161;Spain;Scrap;120.0;236.0;151.0;806.0;nan;nan;nan;nan;nan;nan;nan;i;nickel
162;Spain;Unwrought;22668.0;12290.0;16540.0;17495.0;20230.0;18352.0;22034.0;18463.0;19733.0;20664.0;25751.0;i;nickel
163;Spain;Unwrought alloys;2078.0;1345.0;2033.0;2593.0;2049.0;1510.0;1203.0;2682.0;4067.0;2138.0;816.0;i;nickel
164;Sweden;Mattes;1490.0;1607.0;1239.0;1723.0;1008.0;777.0;nan;nan;nan;nan;nan;i;nickel
165;Sweden;Oxides;nan;nan;nan;nan;nan;nan;0.0;0.0;6.0;194.0;54.0;i;nickel
166;Sweden;Scrap;12215.0;8709.0;10491.0;10332.0;nan;nan;nan;nan;nan;nan;nan;i;nickel
167;Sweden;Unwrought;25474.0;16544.0;23375.0;23191.0;17878.0;17406.0;18291.0;17408.0;21157.0;22781.0;23627.0;i;nickel
168;Sweden;Unwrought alloys;1317.0;661.0;397.0;216.0;542.0;1226.0;839.0;579.0;403.0;228.0;594.0;i;nickel
169;Switzerland;Unwrought;2054.0;1202.0;1370.0;1199.0;1320.0;1224.0;474.0;620.0;583.0;493.0;486.0;i;nickel
170;Switzerland;Unwrought alloys;nan;nan;nan;nan;nan;nan;740.0;868.0;840.0;1019.0;649.0;i;nickel
171;Turkey;Mattes;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0.0;i;nickel
172;Turkey;Oxides;nan;145.0;144.0;108.0;104.0;170.0;189.0;133.0;179.0;148.0;123.0;i;nickel
173;Turkey;Unwrought;4038.0;2711.0;3391.0;4047.0;4012.0;4233.0;4223.0;5275.0;4995.0;4586.0;5400.0;i;nickel
174;Turkey;Unwrought alloys;nan;nan;nan;nan;nan;nan;109.0;93.0;129.0;185.0;123.0;i;nickel
175;United Kingdom;Mattes;63553.0;25929.0;50263.0;58519.0;57108.0;63129.0;59194.0;59668.0;68651.0;52114.0;50887.0;i;nickel
176;United Kingdom;Ores&concentrates;241.0;150.0;16.0;1.0;nan;nan;nan;1.0;24.0;28.0;0.0;i;nickel
177;United Kingdom;Oxides;13.0;1.0;6.0;5.0;nan;nan;nan;7.0;9.0;32.0;51.0;i;nickel
178;United Kingdom;Scrap;10291.0;9593.0;8154.0;6741.0;nan;nan;nan;9125.0;11960.0;8337.0;10562.0;i;nickel
179;United Kingdom;Unwrought;16888.0;8003.0;14200.0;12707.0;11521.0;8130.0;9031.0;8740.0;8653.0;10330.0;9857.0;i;nickel
180;United Kingdom;Unwrought alloys;3210.0;3596.0;3310.0;4644.0;4771.0;4309.0;3771.0;3180.0;3044.0;4530.0;4591.0;i;nickel
181;Albania;nan;3500.0;550.0;1954.0;3637.0;750.0;2151.0;5091.0;6280.0;3952.0;5323.0;4204.0;mines;nickel
182;Australia;nan;199190.0;165783.0;168475.0;215014.0;304152.0;292619.0;266181.0;225227.0;203135.0;185466.0;160022.0;mines;nickel
