id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
223;North Macedonia;Palladium;nan;nan;nan;nan;3250.0;5050.0;6500.0;5600.0;9131.0;8850.0;11021.0;i;platinum
224;North Macedonia;Platinum;nan;nan;nan;nan;6660.0;8393.0;14719.0;17958.0;21031.0;23014.0;23867.0;i;platinum
225;North Macedonia;Platinum&platinum metals;0.0;0.0;2420.0;7649.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
226;Norway;Other platinum group metals;nan;nan;nan;nan;47.0;86.0;131.0;174.0;242.0;168.0;455.0;i;platinum
227;Norway;Palladium;nan;nan;nan;nan;533.0;555.0;474.0;777.0;568.0;347.0;334.0;i;platinum
228;Norway;Platinum;nan;nan;nan;nan;178.0;314.0;208.0;322.0;360.0;458.0;338.0;i;platinum
229;Norway;Platinum&platinum metals;1072.0;1005.0;1425.0;1430.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
230;Norway;Waste&scrap;1093.0;930.0;1362.0;1160.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
231;Poland;Other platinum group metals;nan;nan;nan;nan;1100.0;0.0;83.0;44.0;282.0;342.0;535.0;i;platinum
232;Poland;Palladium;nan;nan;nan;nan;100.0;100.0;998.0;1722.0;1439.0;1995.0;3198.0;i;platinum
233;Poland;Platinum;nan;nan;nan;nan;600.0;200.0;276.0;380.0;1421.0;3204.0;2360.0;i;platinum
234;Poland;Platinum&platinum metals;16900.0;31300.0;5100.0;2700.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
235;Poland;Waste&scrap;nan;36.0;19.0;1.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
236;Portugal;Other platinum group metals;nan;nan;nan;nan;300.0;18.0;35.0;203.0;343.0;23.0;21.0;i;platinum
237;Portugal;Palladium;nan;nan;nan;nan;337.0;322.0;169.0;159.0;328.0;413.0;378.0;i;platinum
238;Portugal;Platinum;nan;nan;nan;nan;152.0;35.0;103.0;104.0;435.0;29.0;13.0;i;platinum
239;Portugal;Platinum&platinum metals;308.0;146.0;796.0;245.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
240;Serbia;Other platinum group metals;nan;nan;nan;nan;0.0;0.0;0.0;3.0;3.0;4.0;4.0;i;platinum
241;Serbia;Palladium;nan;nan;nan;nan;0.0;0.0;0.0;0.0;1.0;1.0;2.0;i;platinum
242;Serbia;Platinum;nan;nan;nan;nan;20.0;944.0;28.0;27.0;20.0;11.0;38.0;i;platinum
243;Slovakia;Other platinum group metals;nan;nan;nan;nan;20.0;25.0;8100.0;16.0;3.0;10.0;6.0;i;platinum
244;Slovakia;Palladium;58.0;1191.0;2702.0;4400.0;4800.0;500.0;3300.0;783.0;962.0;78.0;42.0;i;platinum
245;Slovakia;Platinum;1573351.0;1533869.0;1625761.0;2662700.0;2340400.0;1545300.0;101800.0;101800.0;556851.0;41330.0;103139.0;i;platinum
246;Slovenia;Other platinum group metals;nan;nan;nan;nan;2.0;22.0;nan;nan;nan;nan;nan;i;platinum
247;Slovenia;Palladium;nan;nan;nan;nan;89.0;106.0;43.0;43.0;42.0;31.0;29.0;i;platinum
248;Slovenia;Platinum;nan;nan;nan;nan;33.0;100.0;69.0;14.0;7.0;12.0;14.0;i;platinum
249;Spain;Other platinum group metals;nan;nan;nan;nan;117.0;120.0;19242.0;287.0;1495.0;97.0;48.0;i;platinum
250;Spain;Palladium;nan;nan;nan;nan;3050.0;3119.0;23538.0;870.0;791.0;7113.0;3876.0;i;platinum
251;Spain;Platinum;nan;nan;nan;nan;31454.0;4451.0;2670.0;2069.0;3156.0;2749.0;5000.0;i;platinum
252;Spain;Platinum&platinum metals;3900.0;3000.0;3500.0;3000.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
253;Spain;Waste&scrap;8947.0;29448.0;29183.0;17845.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
254;Sweden;Other platinum group metals;nan;nan;nan;nan;82.0;8.0;133.0;18.0;46.0;92.0;199.0;i;platinum
255;Sweden;Palladium;nan;nan;nan;nan;156.0;383.0;517.0;304.0;179.0;239.0;285.0;i;platinum
256;Sweden;Platinum;nan;nan;nan;nan;132.0;116.0;94.0;158.0;169.0;181.0;263.0;i;platinum
257;Sweden;Waste&scrap;13800.0;80200.0;1500.0;19800.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
258;Switzerland;Other platinum group metals;nan;nan;nan;nan;1065.0;1488.0;1252.0;1149.0;1399.0;1735.0;2656.0;i;platinum
259;Switzerland;Other platinum metals;1255.0;1319.0;813.0;873.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
260;Switzerland;Palladium;60666.0;50258.0;41454.0;43310.0;27123.0;28836.0;25681.0;23194.0;21510.0;26658.0;29879.0;i;platinum
261;Switzerland;Platinum;67022.0;91048.0;49089.0;57415.0;39955.0;38007.0;25303.0;18632.0;20748.0;18172.0;22638.0;i;platinum
262;Switzerland;Waste&scrap;494962.0;688973.0;912680.0;459360.0;nan;nan;nan;nan;nan;nan;nan;i;platinum
263;Turkey;Other platinum group metals;nan;nan;nan;nan;36.0;216.0;181.0;172.0;222.0;68.0;113.0;i;platinum
264;Turkey;Palladium;nan;nan;nan;nan;88.0;32.0;29.0;30.0;44.0;76.0;171.0;i;platinum
265;Turkey;Platinum;nan;nan;nan;nan;116.0;106.0;124.0;127.0;126.0;145.0;156.0;i;platinum
266;Turkey;Platinum&platinum metals;463.0;235.0;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;platinum
267;United Kingdom;Other platinum group metals;nan;nan;nan;nan;4374.0;6953.0;5339.0;27039.0;79073.0;23022.0;13779.0;i;platinum
268;United Kingdom;Other platinum metals;5409.0;6713.0;9487.0;7768.0;nan;nan;5339.0;27039.0;79073.0;23022.0;13779.0;i;platinum
269;United Kingdom;Palladium;32806.0;36652.0;73184.0;42167.0;59803.0;49348.0;34191.0;62036.0;216423.0;422282.0;47762.0;i;platinum
270;United Kingdom;Platinum;29943.0;30339.0;58659.0;46092.0;54073.0;39973.0;51736.0;154548.0;204194.0;339359.0;83841.0;i;platinum
271;United Kingdom;Waste&scrap;1416905.0;1100117.0;819769.0;1556736.0;nan;nan;838025.0;776883.0;340447.0;1281041.0;1194428.0;i;platinum
272;Australia;Palladium;710.0;1034.0;781.0;445.0;706.0;786.0;766.0;533.0;762.0;765.0;541.0;mines;platinum
273;Botswana;Palladium;2955.0;4728.0;2830.0;2115.0;2582.0;1337.0;560.0;156.0;nan;nan;nan;mines;platinum
274;Botswana;Platinum;591.0;746.0;498.0;373.0;435.0;218.0;124.0;31.0;nan;nan;nan;mines;platinum
275;Canada;Other platinum metals;1000.0;500.0;400.0;900.0;900.0;1100.0;1400.0;1400.0;1300.0;1100.0;1300.0;mines;platinum
276;Canada;Palladium;14700.0;6900.0;6100.0;14400.0;14400.0;19800.0;21000.0;20800.0;19700.0;17100.0;19200.0;mines;platinum
277;Canada;Platinum;8500.0;4000.0;3500.0;8300.0;8200.0;9700.0;12000.0;11900.0;11300.0;9800.0;11000.0;mines;platinum
278;China;Palladium;700.0;700.0;700.0;850.0;750.0;850.0;1000.0;1200.0;1400.0;1400.0;1300.0;mines;platinum
279;China;Platinum;1400.0;1400.0;1400.0;1600.0;1400.0;1600.0;1600.0;2300.0;2900.0;2500.0;2500.0;mines;platinum
280;Colombia;nan;1370.0;929.0;997.0;1231.0;1460.0;1520.0;1142.0;861.0;917.0;567.0;270.0;mines;platinum
281;Ethiopia;Platinum;10.0;8.0;1.0;1.0;nan;nan;0.0;5.0;5.0;4.0;4.0;mines;platinum
282;Finland;Palladium;0.0;0.0;0.0;0.0;379.0;766.0;808.0;784.0;883.0;1021.0;1157.0;mines;platinum
283;Finland;Platinum;0.0;0.0;0.0;0.0;429.0;946.0;1060.0;992.0;1154.0;1418.0;1576.0;mines;platinum
284;Poland;Palladium;20.0;20.0;20.0;13.0;23.0;30.0;25.0;20.0;30.0;7.0;7.0;mines;platinum
285;Poland;Platinum;30.0;30.0;30.0;23.0;39.0;51.0;40.0;40.0;50.0;11.0;8.0;mines;platinum
286;Russia;Other platinum metals;2600.0;2200.0;2200.0;2100.0;2800.0;2600.0;2800.0;2500.0;2600.0;2400.0;2100.0;mines;platinum
287;Russia;Palladium;113800.0;113100.0;115700.0;107500.0;89900.0;84000.0;81300.0;75500.0;78300.0;86300.0;85300.0;mines;platinum
288;Russia;Platinum;25000.0;24400.0;26500.0;26500.0;24900.0;25000.0;22000.0;20800.0;20500.0;22100.0;23800.0;mines;platinum
289;Serbia;Palladium;70.0;38.0;22.0;4.0;22.0;25.0;23.0;22.0;31.0;38.0;55.0;mines;platinum
290;Serbia;Platinum;0.0;12.0;0.0;6.0;3.0;2.0;3.0;2.0;4.0;2.0;5.0;mines;platinum
291;South Africa;Other platinum metals;54089.0;55456.0;57292.0;58111.0;51010.0;51156.0;36043.0;53699.0;54139.0;48895.0;52964.0;mines;platinum
292;South Africa;Palladium;75537.0;75118.0;82222.0;82731.0;74738.0;76008.0;58410.0;82691.0;76273.0;80134.0;80629.0;mines;platinum
293;South Africa;Platinum;146141.0;140819.0;147790.0;148008.0;128590.0;137024.0;93991.0;139125.0;133241.0;131247.0;137053.0;mines;platinum
294;USA;Other platinum metals;nan;nan;nan;nan;nan;nan;124.0;96.0;103.0;100.0;100.0;mines;platinum
295;USA;Palladium;11944.0;12659.0;11600.0;12400.0;12300.0;12600.0;12488.0;12532.0;13070.0;13600.0;14300.0;mines;platinum
296;USA;Platinum;3577.0;3826.0;3450.0;3700.0;3670.0;3720.0;3660.0;3670.0;3890.0;3980.0;4160.0;mines;platinum
297;Zimbabwe;Other platinum metals;928.0;1190.0;1536.0;2162.0;2090.0;2677.0;2667.0;2612.0;3093.0;3005.0;3076.0;mines;platinum
298;Zimbabwe;Palladium;4274.0;5354.0;6916.0;8422.0;10524.0;10153.0;10138.0;10055.0;12222.0;11822.0;12094.0;mines;platinum
299;Zimbabwe;Platinum;5495.0;6849.0;8639.0;10827.0;10524.0;13066.0;12483.0;12564.0;15110.0;14257.0;14703.0;mines;platinum
