id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
124;Sweden;Unwrought alloys;5610.0;3181.0;8563.0;5615.0;3585.0;4773.0;4738.0;3980.0;3122.0;1425.0;1481.0;e;copper
125;Switzerland;Scrap;82687.0;71204.0;75973.0;84373.0;nan;nan;nan;nan;nan;nan;nan;e;copper
126;Switzerland;Unwrought;1159.0;623.0;832.0;1030.0;936.0;1473.0;1783.0;842.0;1293.0;1279.0;1245.0;e;copper
127;Turkey;Matte&cement;nan;nan;nan;nan;nan;nan;54.0;2.0;56.0;469.0;2024.0;e;copper
128;Turkey;Ores&concentrates;251958.0;356922.0;421536.0;257914.0;351882.0;428144.0;342957.0;294306.0;244799.0;246286.0;119680.0;e;copper
129;Turkey;Scrap;9670.0;16426.0;12426.0;5124.0;nan;nan;nan;nan;nan;nan;nan;e;copper
130;Turkey;Unwrought;34910.0;4505.0;2106.0;2845.0;5701.0;1026.0;1864.0;2418.0;3182.0;2172.0;8248.0;e;copper
131;Turkey;Unwrought alloys;6869.0;2237.0;6764.0;10135.0;7673.0;9101.0;9710.0;7677.0;10064.0;13339.0;14234.0;e;copper
132;United Kingdom;Ash and residues;723.0;832.0;541.0;660.0;nan;nan;nan;206.0;453.0;2219.0;4924.0;e;copper
133;United Kingdom;Matte&cement;28.0;14.0;33.0;36.0;nan;nan;17.0;141.0;116.0;1069.0;350.0;e;copper
134;United Kingdom;Ores&concentrates;118.0;68.0;39.0;51.0;nan;nan;8.0;778.0;146.0;331.0;2442.0;e;copper
135;United Kingdom;Scrap;358981.0;429467.0;421868.0;513394.0;nan;nan;nan;263655.0;309613.0;284990.0;261560.0;e;copper
136;United Kingdom;Unwrought;nan;nan;nan;nan;25145.0;17538.0;1198.0;813.0;28683.0;21000.0;13258.0;e;copper
137;United Kingdom;Unwrought alloys;17822.0;11839.0;12782.0;16872.0;15441.0;14309.0;13072.0;11193.0;18404.0;11193.0;11045.0;e;copper
138;United Kingdom;Unwrought_ref;4850.0;14059.0;8863.0;17951.0;nan;nan;nan;601.0;28474.0;20779.0;13043.0;e;copper
139;United Kingdom;Unwrought_unref;3066.0;205.0;185.0;194.0;nan;nan;nan;212.0;209.0;221.0;215.0;e;copper
140;Albania;Cement copper;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
141;Albania;Matte&cement;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;i;copper
