id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
87;Slovenia;Metal;45000.0;17800.0;24100.0;29700.0;25100.0;26900.0;21200.0;18498.0;19596.0;17441.0;17360.0;i;silver
88;Spain;Metal;1547747.0;754262.0;1513257.0;828017.0;431934.0;8665969.0;10281452.0;1032747.0;433271.0;459383.0;309955.0;i;silver
89;Spain;Ores&concentrates;75633.0;66088.0;11317.0;17131.0;123171.0;11356.0;3395.0;12556.0;12113.0;16178.0;23000.0;i;silver
90;Sweden;Metal;122200.0;85300.0;83700.0;90900.0;94900.0;80900.0;68500.0;49778.0;54336.0;41308.0;50430.0;i;silver
91;Sweden;Ores&concentrates;2466000.0;2330100.0;nan;87.0;131.0;nan;72400.0;53000.0;155221.0;0.0;406350.0;i;silver
92;Switzerland;Metal;1520531.0;2136092.0;1746243.0;2155625.0;2397273.0;1935822.0;1279130.0;732977.0;1052481.0;592370.0;537551.0;i;silver
93;Switzerland;Ores&concentrates;9600.0;100900.0;24000.0;115000.0;30000.0;31000.0;22000.0;24000.0;50000.0;218.0;5.0;i;silver
94;Turkey;Metal;154639.0;57700.0;90064.0;209909.0;226227.0;299109.0;316698.0;330918.0;332437.0;308998.0;298150.0;i;silver
95;United Kingdom;Metal;3943638.0;6649190.0;3278015.0;3686011.0;8525994.0;6097865.0;4740438.0;4767618.0;4813765.0;5389575.0;4432408.0;i;silver
96;United Kingdom;Ores&concentrates;8332.0;1106.0;9737.0;1209.0;6287.0;72454.0;394649.0;328200.0;961500.0;7083.0;78952.0;i;silver
97;United Kingdom;Waste&scrap;4222712.0;3311165.0;4137096.0;13713610.0;5946307.0;6668845.0;5107834.0;6013571.0;7365999.0;8525237.0;10437642.0;i;silver
98;Algeria;nan;114.0;200.0;147.0;70.0;42.0;27.0;16.0;20.0;20.0;20.0;100.0;mines;silver
99;Argentina;nan;355596.0;415235.0;693600.0;702000.0;750000.0;774470.0;905100.0;1175246.0;1055700.0;997961.0;1023768.0;mines;silver
100;Armenia;nan;9200.0;9000.0;16400.0;16100.0;14000.0;14083.0;13295.0;14344.0;16000.0;18500.0;15000.0;mines;silver
101;Australia;nan;1895939.0;1702095.0;1879222.0;1725006.0;1726933.0;1839782.0;1846847.0;1430298.0;1418219.0;1120175.0;1254480.0;mines;silver
102;Azerbaijan;nan;0.0;0.0;1400.0;4175.0;626.0;2051.0;970.0;890.0;5136.0;8076.0;8943.0;mines;silver
103;Bolivia;nan;1114000.0;1325730.0;1259000.0;1215586.0;1206000.0;1287200.0;1346941.0;1306977.0;1356620.0;1222371.0;1191024.0;mines;silver
104;Botswana;nan;nan;0.0;0.0;0.0;8700.0;22597.0;22288.0;2801.0;nan;nan;nan;mines;silver
105;Brazil;nan;17412.0;14590.0;14630.0;15238.0;20145.0;22427.0;32300.0;44142.0;48793.0;41900.0;49600.0;mines;silver
106;Bulgaria;nan;55000.0;55000.0;55000.0;55000.0;55000.0;55637.0;50200.0;37955.0;52526.0;53053.0;41315.0;mines;silver
